Grado,POBTOT_BC,PROM_HNV_BC
Primaria,3.617792274,1.549746501
Primaria,4.095424966,1.407703493
Primaria,4.503077682,1.252758585
Primaria,4.549309357,1.407703493
Primaria,3.794930974,1.320359673
Secundaria,2.086754338,0.894491454
Secundaria,5.745101575,1.200670413
Primaria,2.412878417,1.245440562
Secundaria,5.740008855,1.16996538
Secundaria,4.815126575,1.017860419
Primaria,3.716447772,1.245440562
Preparatoria,6.449461894,0.973526213
Primaria,3.660800364,1.433487494
Secundaria,5.408195653,1.16996538
Primaria,3.433143426,1.449358826
Primaria,4.667077871,1.288761336
Secundaria,5.608396225,1.208237209
Primaria,5.65325915,1.306407375
Primaria trunca,6.098883362,1.514082695
Primaria trunca,5.442183149,1.705053943
Primaria,5.190461215,1.38804029
Primaria,5.387865298,1.394626303
Primaria,4.111507063,1.681227943
Primaria,4.983066253,1.561432948
Primaria,5.43382224,1.584514428
Primaria,5.24823223,1.534998293
Secundaria,5.926975618,1.334169206
Primaria,5.276426587,1.378101063
Secundaria,5.919310871,1.29937669
Primaria,4.899002027,1.612837402
Primaria,5.594372471,1.407703493
Primaria,5.592680656,1.455656179
Primaria,5.897497544,1.486716307
Primaria,5.8336007,1.48978403
Primaria trunca,4.678893927,1.361372298
Secundaria,5.472699512,1.274475901
Primaria,5.69749712,1.364734593
Primaria,5.300460911,1.417429676
Primaria,5.666480368,1.474376475
Primaria,6.008356056,1.423875484
Primaria,5.440189636,1.474376475
Primaria,5.174208939,1.610030895
Primaria,5.825030538,1.430291
Primaria,5.168481408,1.423875484
Primaria,5.313566563,1.455656179
Primaria,4.588557546,1.48978403
Primaria,4.160939335,1.465048269
Primaria,5.790937901,1.334169206
Primaria,5.744227527,1.55560205
Primaria,6.125917134,1.417429676
Primaria,6.187228159,1.443032374
Primaria,5.354106784,1.410953269
Primaria,5.55041625,1.452511122
Primaria,6.102033173,1.374771764
Primaria,5.188250357,1.430291
Primaria,5.172497472,1.344434539
Primaria,5.751690656,1.309909008
Primaria,5.582153161,1.474376475
Primaria,4.911460495,1.532029678
Primaria,5.112517029,1.461924717
Primaria,4.645764908,1.598747973
Primaria,4.6947342,1.452511122
Primaria,5.493117047,1.477471841
Secundaria,5.649626528,1.344434539
Secundaria,5.60863036,1.295847534
Primaria,4.870104264,1.433487494
Primaria,5.234274213,1.523085358
Primaria,4.796643023,1.427087009
Primaria trunca,4.78595898,1.483641724
Primaria,5.347711495,1.446199256
Primaria,4.362372545,1.43667653
Primaria,5.183799394,1.468164723
Primaria,4.693313051,1.492844923
Primaria,4.812850725,1.439858144
Primaria,4.497020197,1.344434539
Primaria,3.833876737,1.267275796
Primaria,3.467862138,1.394626303
Secundaria,3.921608198,1.368088572
Primaria trunca,4.951565356,1.43667653
Primaria,4.909562854,1.30289662
Primaria,5.722187114,1.427087009
Primaria,4.901903272,1.523085358
Primaria,5.2869996,1.313401568
Primaria,5.011209135,1.57013356
Primaria,5.132688266,1.320359673
Primaria,4.77383318,1.498946356
Secundaria,4.41639334,1.334169206
Primaria,5.199750789,1.368088572
Primaria,5.501106097,1.394626303
Primaria,5.011991254,1.381422222
Primaria,4.884251975,1.5110687
Secundaria,4.969676575,1.106335081
Primaria,4.91335133,1.371434282
Primaria,4.305555033,1.461924717
Primaria,4.985539008,1.274475901
Primaria,3.660800364,1.590225343
Primaria,4.916174924,1.401180595
Primaria trunca,4.189414038,1.483641724
Primaria,4.664083501,1.404445948
Primaria,4.78595898,1.341021411
Secundaria,4.655000789,1.274475901
Primaria,4.357197793,1.659704441
Primaria,4.969676575,1.55560205
Primaria trunca,5.263244579,1.193060373
Primaria,4.423377251,1.391337282
Primaria,4.631612808,1.423875484
Primaria trunca,4.893151292,1.465048269
Primaria,4.687591085,1.534998293
Primaria,3.635349926,1.295847534
Primaria trunca,3.685258263,1.57013356
Primaria trunca,5.007280772,1.604400862
Primaria,5.380394508,1.414195317
Primaria,3.693202957,1.295847534
Primaria,4.33870826,1.347839081
Primaria,5.300460911,1.38804029
Primaria,4.856620417,1.407703493
Primaria,4.804808167,1.474376475
Primaria,5.516127429,1.378101063
Primaria,4.149894669,1.61843352
Primaria,4.842785613,1.334169206
Primaria,4.465710997,1.219507466
Secundaria,5.225091489,1.263661204
Secundaria,5.575421192,1.16996538
Secundaria,5.589278754,1.219507466
Primaria,5.667513816,1.252758585
Primaria,5.515842954,1.29937669
Secundaria,5.078628406,1.238082304
Secundaria,4.681808415,1.146461296
Primaria,3.208144321,1.330730036
Secundaria,5.204063832,1.126550609
Primaria trunca,2.865695503,1.344434539
Primaria,3.888015183,1.295847534
Secundaria,4.836277026,1.263661204
Secundaria,4.316820049,1.234387937
Secundaria,5.262767288,1.196870832
Primaria,4.359791028,1.241766492
Secundaria,6.217985375,1.077501652
Preparatoria,5.194854095,0.932287477
Primaria,3.54223676,1.725899221
Secundaria,3.511414706,1.480560247
Primaria,4.940031497,1.433487494
Primaria,4.08721713,1.465048269
Primaria trunca,3.916136806,1.514082695
Primaria,4.111507063,1.543866075
Primaria,5.061161954,1.540916462
Primaria,4.597102583,1.461924717
Primaria,3.500801004,1.673195288
Primaria,4.291156537,1.43667653
Primaria,4.291156537,1.430291
Primaria,3.983672621,1.590225343
Primaria,4.070452766,1.578779943
Primaria trunca,3.760483911,1.746440959
Primaria,4.175349607,1.659704441
Primaria,4.095424966,1.670507484
Primaria,4.986360659,1.38804029
Primaria,4.653472245,1.433487494
Secundaria,4.430276068,1.252758585
Primaria,3.738856108,1.612837402
Primaria,4.404558822,1.537960545
Secundaria,3.893744504,1.230683332
Primaria,3.870496731,1.285204187
Primaria,3.958583141,1.452511122
Primaria,3.685258263,1.640596224
Primaria,3.137438665,1.598747973
Primaria trunca,2.511249635,1.288761336
Primaria,3.617792274,1.640596224
Primaria,3.433143426,1.285204187
Primaria,3.561986224,1.052273176
Primaria trunca,4.404558822,1.769199213
Primaria,3.932405024,1.452511122
Primaria,3.888015183,1.056511789
Primaria,4.633203395,1.486716307
Primaria,4.501065791,1.368088572
Primaria trunca,2.511249635,1.791597778
Primaria,3.287086635,1.694514429
Primaria,4.722404038,1.404445948
Primaria,4.216566731,1.407703493
Primaria,3.846328444,1.458794032
Primaria,4.554827658,1.306407375
Primaria,3.59973178,1.84252863
Primaria,4.605517429,1.381422222
Primaria,3.03706367,1.791597778
Primaria,4.697565419,1.285204187
Primaria trunca,3.626632269,1.62122318
Primaria trunca,3.937732104,1.629558847
Primaria trunca,1.790213214,2.348493087
Primaria trunca,2.807714735,1.573021677
Primaria trunca,2.463735744,1.643342
Primaria,4.991263546,1.374771764
Primaria,5.042346004,1.374771764
Primaria,3.058370539,1.520090993
Primaria,5.106697309,1.378101063
Primaria,3.846328444,1.039474349
Primaria trunca,3.11852702,1.604400862
Primaria,3.781381765,1.439858144
Secundaria,4.898031393,1.130556816
Secundaria,5.552792454,1.364734593
Primaria,4.941822529,1.351235081
Primaria,5.306620039,1.234387937
Primaria,4.406945557,1.270880677
Primaria,5.279206495,1.267275796
Secundaria,4.585102205,1.200670413
Secundaria,5.383396524,1.285204187
Primaria,5.301787179,1.358001645
Primaria,4.404558822,1.219507466
Primaria,4.404558822,1.309909008
Primaria,4.09948664,1.234387937
Primaria,4.549309357,1.252758585
Primaria,5.060450817,1.368088572
Primaria,4.52280834,1.43667653
Primaria,4.061889821,1.374771764
Secundaria,3.59973178,1.16996538
Primaria,3.827554765,1.725899221
Primaria,4.861847106,1.523085358
Primaria trunca,4.499046647,1.702426457
Secundaria,5.243291769,1.281637601
Primaria trunca,3.444925472,1.505020863
Secundaria,4.41873089,1.295847534
Primaria,3.7461495,1.256402655
Primaria,4.549309357,1.480560247
Primaria,3.272035984,1.452511122
Primaria,4.08721713,1.529054671
Primaria,4.824134325,1.401180595
Primaria,4.984716059,1.474376475
Primaria,4.719699636,1.595912894
Primaria trunca,4.372583437,1.517090116
Primaria trunca,4.49089651,1.514082695
Primaria trunca,4.843862689,1.736207437
Primaria trunca,4.733088712,1.601577287
Primaria,4.219873652,1.549746501
Primaria trunca,3.617792274,1.532029678
Primaria trunca,4.910512528,1.61843352
Primaria,4.761427865,1.529054671
Primaria,3.864543656,1.330730036
Primaria trunca,4.279373183,1.477471841
Primaria,3.899420391,1.238082304
Primaria trunca,3.54223676,1.852026875
Primaria trunca,4.538105768,1.626785819
Primaria trunca,4.007757191,1.486716307
Primaria,4.612158099,1.604400862
Primaria trunca,3.948247562,1.471274113
Primaria,4.923631325,1.686557625
Primaria,5.70821301,1.48978403
Primaria trunca,4.755116472,1.725899221
Primaria trunca,4.138638601,1.414195317
Primaria,5.414554483,1.635088435
Primaria,4.007757191,1.656990615
Primaria trunca,4.41639334,1.662413019
Primaria,4.509070326,1.578779943
Primaria,4.061889821,1.288761336
Primaria trunca,3.852460646,1.75153007
Primaria trunca,3.958583141,1.702426457
Primaria,3.921608198,1.486716307
Primaria trunca,4.08721713,1.529054671
Primaria trunca,3.958583141,1.710294248
Primaria,3.408914121,1.637845043
Primaria,4.349346748,1.498946356
Primaria trunca,4.567494432,1.702426457
Primaria,3.833876737,1.540916462
Primaria,4.344052212,1.505020863
Primaria,3.173729076,1.433487494
Primaria,3.173729076,1.181563055
Primaria,4.164575219,1.540916462
Primaria trunca,4.057561689,1.665116371
Primaria trunca,3.383742604,1.347839081
Primaria trunca,4.111507063,1.615638269
Primaria trunca,2.837311238,1.972281795
Primaria trunca,3.191159381,1.791597778
Primaria,3.948247562,1.595912894
Primaria trunca,3.608826604,1.896302354
Primaria,4.213240936,1.575903796
Primaria,4.288233175,1.607218723
Primaria,3.876392311,1.587372819
Primaria trunca,3.521855035,1.820923682
Primaria,3.626632269,1.632326378
Primaria trunca,4.273390114,1.667814519
Primaria,3.814712137,1.578779943
Primaria,4.007757191,1.498946356
Primaria trunca,3.532127347,2.01940016
Primaria,3.660800364,1.546809412
Primaria trunca,3.444925472,1.610030895
Primaria trunca,4.270375198,1.728483342
Primaria trunca,2.674916838,1.381422222
Primaria trunca,3.685258263,1.423875484
Primaria,3.760483911,1.575903796
Primaria,4.46998774,1.520090993
Primaria trunca,3.669059571,1.604400862
Primaria trunca,3.983672621,1.779197809
Primaria,3.635349926,1.678555496
Primaria,3.916136806,1.381422222
Primaria,3.652430945,1.776704761
Secundaria,6.671592272,1.204459184
Secundaria,5.561405042,1.234387937
Secundaria,6.105238067,1.185406552
Secundaria,6.651835413,1.200670413
Secundaria,7.743402218,1.022211931
Preparatoria,4.96542091,0.978028302
Secundaria,6.863683859,1.223243158
Secundaria,3.079025749,1.260036842
Secundaria,6.294500127,1.142503073
Secundaria,3.590504184,1.330730036
Primaria,4.841706354,1.316885106
Secundaria,2.299089791,1.361372298
Secundaria,2.919184899,0.950778223
Primaria,2.807714735,1.427087009
Secundaria,2.992328459,1.154342408
Primaria,5.284263013,1.238082304
Primaria,3.079025749,1.073330462
Secundaria,4.354592738,0.855550319
Primaria,2.511249635,1.417429676
Primaria,2.944445342,1.215761286
Secundaria,6.307068022,0.969008445
Secundaria,3.490008315,1.16996538
Secundaria,4.17889751,1.278061524
Secundaria,4.836277026,1.181563055
Secundaria,6.611306726,1.158265447
Primaria,4.82189658,1.185406552
Secundaria,2.234822631,1.181563055
Secundaria,3.590504184,1.234387937
Primaria,3.774493997,1.150407716
Primaria,3.532127347,1.154342408
Primaria,3.943012693,1.358001645
Primaria,4.803649306,1.245440562
Primaria,5.443176839,1.142503073
Primaria,4.621971417,1.189238969
Secundaria,4.961130324,1.196870832
Primaria,4.789544006,1.270880677
Secundaria,5.075182244,0.964474883
Primaria,3.224705245,1.430291
Preparatoria,6.140655729,0.875168676
Secundaria,2.511249635,1.048020797
Secundaria,6.080807611,0.950778223
Primaria,4.209896061,1.65427152
Primaria trunca,4.138638601,1.756600939
Secundaria,5.12709525,1.5080481
Primaria trunca,4.380123402,1.825753141
Primaria trunca,3.408914121,1.278061524
Primaria,3.67721132,1.754067776
Primaria trunca,4.562101164,1.759129576
Primaria,4.476342488,1.595912894
Primaria,5.663366226,1.601577287
Primaria,4.296959179,1.575903796
Primaria trunca,4.478444872,1.558520566
Primaria trunca,3.905043792,1.725899221
Primaria trunca,4.107527332,1.537960545
Primaria,4.746154672,1.552677371
Primaria,3.716447772,1.505020863
Primaria,3.357555905,2.006700593
Primaria,4.446053321,1.471274113
Primaria,4.760171481,1.615638269
Primaria,4.665582736,1.517090116
Primaria,4.788351654,1.443032374
Primaria trunca,3.916136806,1.786650779
Primaria trunca,3.079025749,1.741333462
Primaria trunca,4.394910292,1.673195288
Primaria,4.704579683,1.43667653
Primaria,5.410324498,1.455656179
Primaria,4.862886302,1.446199256
Primaria,3.500801004,1.651547133
Primaria trunca,4.608847761,1.637845043
Primaria,5.179308883,1.458794032
Primaria,5.031170459,1.607218723
Primaria trunca,4.541865409,1.480560247
Primaria,4.375107857,1.455656179
Primaria trunca,3.272035984,1.882467798
Primaria,4.51891754,1.667814519
Primaria,4.397337828,1.65427152
Primaria,5.514988511,1.477471841
Primaria,4.41873089,1.384735284
Primaria,3.099066523,1.520090993
Primaria,4.990449596,1.427087009
Primaria,4.346705603,1.573021677
Primaria,3.738856108,1.615638269
Primaria trunca,4.723751199,1.643342
Primaria,3.716447772,2.117203832
Primaria trunca,4.213240936,1.665116371
Primaria trunca,3.155830429,1.840144169
Primaria,4.883253859,1.689214902
Secundaria,5.477654594,1.249104573
Primaria trunca,4.387564873,1.723310357
Secundaria,5.051115627,1.417429676
Primaria,4.661072648,1.552677371
Secundaria,5.085452144,1.29937669
Primaria,2.299089791,1.832966798
Primaria trunca,4.560291699,1.561432948
Primaria,3.635349926,1.468164723
Primaria,3.652430945,1.561432948
Primaria trunca,4.484705217,1.705053943
Primaria,5.201911925,1.532029678
Primaria,4.608847761,1.430291
Primaria trunca,3.590504184,2.201474039
Primaria,4.957672339,1.546809412
Primaria trunca,3.888015183,1.835363268
Primaria,5.404984852,1.423875484
Primaria trunca,3.937732104,1.659704441
Primaria,5.8031011,1.368088572
Primaria trunca,3.794930974,1.699794056
Primaria,4.857669875,1.549746501
Primaria,4.367500828,1.492844923
Primaria,4.450481312,1.327282089
Primaria,4.904788661,1.520090993
Primaria,5.233768448,1.401180595
Primaria trunca,3.55218816,1.818502801
Primaria,4.288233175,1.587372819
Primaria trunca,4.083070212,1.48978403
Primaria,3.958583141,1.480560247
Primaria trunca,4.24881938,1.733637431
Primaria,4.083070212,1.514082695
Primaria,3.408914121,1.200670413
Primaria,4.901903272,1.439858144
Primaria,4.883253859,1.498946356
Primaria trunca,3.660800364,1.629558847
Primaria,4.484705217,1.595912894
Primaria trunca,4.319602152,1.667814519
Primaria trunca,3.983672621,1.646082396
Primaria,3.191159381,1.615638269
Primaria trunca,3.716447772,1.681227943
Primaria,4.354592738,1.637845043
Primaria trunca,4.012460222,1.615638269
Primaria,4.639520083,1.430291
Primaria,4.245673486,1.532029678
Primaria trunca,3.079025749,1.558520566
Primaria trunca,2.710546369,1.181563055
Primaria,4.308392036,1.358001645
Primaria trunca,2.637393466,1.646082396
Primaria trunca,4.62520403,1.612837402
Primaria trunca,3.137438665,1.707676533
Primaria,4.357197793,1.505020863
Primaria,4.226431692,1.540916462
Primaria trunca,3.858532,1.662413019
Primaria trunca,4.509070326,1.601577287
Primaria,4.057561689,1.607218723
Primaria,3.421142295,1.443032374
Primaria trunca,3.421142295,1.629558847
Primaria,3.370781036,1.552677371
Primaria trunca,3.344056723,1.916807571
Primaria trunca,2.299089791,1.93255652
Primaria trunca,1.790213214,2.121140638
Primaria trunca,2.234822631,2.305711628
Primaria,3.099066523,1.483641724
Primaria,2.412878417,1.989593286
Primaria,3.693202957,1.427087009
Primaria,3.927030659,1.673195288
Primaria,4.828581882,1.529054671
Primaria,4.846010329,1.5080481
Primaria trunca,4.264297818,1.662413019
Primaria trunca,2.944445342,2.121140638
Primaria,3.864543656,1.439858144
Primaria,3.840134213,1.455656179
Primaria,4.107527332,1.615638269
Primaria,4.095424966,1.5110687
Primaria,3.852460646,1.378101063
Primaria,2.358194492,2.101350256
Primaria,4.314024414,1.501986959
Primaria,4.701784821,1.427087009
Secundaria,4.119387026,1.193060373
Primaria,4.539988761,1.316885106
Primaria,5.116998105,1.407703493
Primaria,5.414203384,1.449358826
Primaria trunca,3.652430945,1.759129576
Primaria trunca,4.838455398,1.540916462
Primaria,3.833876737,1.313401568
Primaria,3.998238992,1.417429676
Primaria,4.111507063,1.754067776
Primaria trunca,4.115460181,1.731062739
Secundaria,5.084773836,1.404445948
Primaria,3.870496731,1.601577287
Primaria,4.467853432,1.439858144
Primaria trunca,3.561986224,1.646082396
Primaria trunca,4.226431692,1.764173343
Primaria trunca,2.807714735,1.615638269
Secundaria,4.673017848,1.29937669
Primaria,3.948247562,1.635088435
Primaria,4.175349607,1.480560247
Primaria,3.801595551,1.699794056
Primaria,3.421142295,1.309909008
Secundaria,5.46957653,1.102254504
Secundaria,5.723835993,1.118501539
Secundaria,5.400309392,1.073330462
Secundaria,2.944445342,1.081659632
Secundaria,3.191159381,1.204459184
Primaria,3.015064485,1.048020797
Primaria,3.882231452,1.407703493
Secundaria,2.299089791,0.927623138
Primaria,3.893744504,1.208237209
Primaria,4.467853432,1.026548977
Preparatoria,2.555818145,0.794820156
Primaria,3.708795374,1.223243158
Secundaria,5.071712823,1.077501652
Primaria,4.52474362,1.238082304
Secundaria,2.919184899,1.035180085
Secundaria,5.888287422,1.181563055
Primaria,3.330272376,1.327282089
Primaria trunca,1.90231005,1.30289662
Secundaria,5.664406583,1.069145973
Secundaria,5.290625106,1.162176907
Primaria,4.985539008,1.196870832
Preparatoria,2.358194492,1.048020797
Primaria,5.93289861,1.260036842
Primaria,5.102780382,1.341021411
Primaria,5.816295518,1.374771764
Secundaria,6.107800444,1.270880677
Primaria,5.340416071,1.344434539
Secundaria,5.614908424,1.230683332
Primaria,6.186326818,1.256402655
Primaria,5.149107891,1.285204187
Primaria,3.433143426,1.344434539
Primaria,5.009641354,1.313401568
Primaria,4.47423221,1.193060373
Primaria,3.456495985,1.468164723
Primaria,3.643948456,1.320359673
Primaria trunca,1.90231005,1.662413019
Primaria,3.708795374,1.162176907
Primaria,5.07794102,1.226968426
Primaria,3.456495985,1.604400862
Primaria,5.080000426,1.341021411
Primaria trunca,4.53432058,1.736207437
Primaria,5.179872383,1.5080481
Primaria,5.299131087,1.374771764
Primaria,4.743566611,1.354622588
Primaria,4.565702494,1.55560205
